"","hp_ump_name","park","ParkGms","TotalParkRuns","TotalGames","TotalRuns","TotRunsGm","ParkRunsGm","ParkDiff"
"2619","Tim Timmons","CHI12",7,71,191,1654,8.66,10.14,1.48
"2620","Tim Timmons","CIN09",10,80,191,1654,8.66,8,-0.66
"2621","Tim Timmons","CLE08",9,83,191,1654,8.66,9.22,0.56
"2622","Tim Timmons","DEN02",10,101,191,1654,8.66,10.1,1.44
"2623","Tim Timmons","DET05",9,84,191,1654,8.66,9.33,0.67
"2624","Tim Timmons","HOU03",7,57,191,1654,8.66,8.14,-0.52
"2625","Tim Timmons","KAN06",7,52,191,1654,8.66,7.43,-1.23
"2626","Tim Timmons","LOS03",6,42,191,1654,8.66,7,-1.66
"2627","Tim Timmons","MIA01",2,15,191,1654,8.66,7.5,-1.16
"2628","Tim Timmons","MIA02",3,33,191,1654,8.66,11,2.34
"2629","Tim Timmons","MIL06",9,75,191,1654,8.66,8.33,-0.33
"2630","Tim Timmons","MIN04",5,56,191,1654,8.66,11.2,2.54
"2631","Tim Timmons","NYC20",8,79,191,1654,8.66,9.88,1.22
"2632","Tim Timmons","NYC21",9,80,191,1654,8.66,8.89,0.23
"2633","Tim Timmons","OAK01",3,19,191,1654,8.66,6.33,-2.33
"2634","Tim Timmons","PHI13",3,25,191,1654,8.66,8.33,-0.33
"2635","Tim Timmons","PHO01",2,20,191,1654,8.66,10,1.34
"2636","Tim Timmons","PIT08",7,50,191,1654,8.66,7.14,-1.52
"2637","Tim Timmons","SAN02",3,17,191,1654,8.66,5.67,-2.99
"2638","Tim Timmons","SEA03",5,45,191,1654,8.66,9,0.34
"2639","Tim Timmons","SFO03",7,59,191,1654,8.66,8.43,-0.23
"2640","Tim Timmons","STL10",5,54,191,1654,8.66,10.8,2.14
"2641","Tim Timmons","STP01",6,47,191,1654,8.66,7.83,-0.83
"2642","Tim Timmons","TOR02",6,49,191,1654,8.66,8.17,-0.49
"2643","Tim Timmons","WAS11",6,49,191,1654,8.66,8.17,-0.49
"2644","Tim Tschida","ANA01",2,21,81,721,8.9,10.5,1.6
"2645","Tim Tschida","ARL02",3,26,81,721,8.9,8.67,-0.23
"2646","Tim Tschida","ATL02",2,16,81,721,8.9,8,-0.9
"2647","Tim Tschida","BAL12",3,23,81,721,8.9,7.67,-1.23
"2648","Tim Tschida","BOS07",4,49,81,721,8.9,12.25,3.35
"2649","Tim Tschida","CHI11",4,48,81,721,8.9,12,3.1
"2650","Tim Tschida","CHI12",2,18,81,721,8.9,9,0.0999999999999996
"2651","Tim Tschida","CIN09",2,21,81,721,8.9,10.5,1.6
"2652","Tim Tschida","CLE08",2,16,81,721,8.9,8,-0.9
"2653","Tim Tschida","DEN02",4,47,81,721,8.9,11.75,2.85
"2654","Tim Tschida","DET05",1,9,81,721,8.9,9,0.0999999999999996
"2655","Tim Tschida","HOU03",2,13,81,721,8.9,6.5,-2.4
"2656","Tim Tschida","KAN06",5,56,81,721,8.9,11.2,2.3
"2657","Tim Tschida","LOS03",1,1,81,721,8.9,1,-7.9
"2658","Tim Tschida","MIA01",2,20,81,721,8.9,10,1.1
"2659","Tim Tschida","MIA02",1,17,81,721,8.9,17,8.1
"2660","Tim Tschida","MIL06",3,30,81,721,8.9,10,1.1
"2661","Tim Tschida","MIN04",3,30,81,721,8.9,10,1.1
"2662","Tim Tschida","NYC20",3,14,81,721,8.9,4.67,-4.23
"2663","Tim Tschida","NYC21",2,15,81,721,8.9,7.5,-1.4
"2664","Tim Tschida","OAK01",6,36,81,721,8.9,6,-2.9
"2665","Tim Tschida","PHI13",2,21,81,721,8.9,10.5,1.6
"2666","Tim Tschida","PHO01",4,47,81,721,8.9,11.75,2.85
"2667","Tim Tschida","PIT08",1,9,81,721,8.9,9,0.0999999999999996
"2668","Tim Tschida","SAN02",2,9,81,721,8.9,4.5,-4.4
"2669","Tim Tschida","SFO03",5,30,81,721,8.9,6,-2.9
"2670","Tim Tschida","STL10",1,8,81,721,8.9,8,-0.9
"2671","Tim Tschida","STP01",1,7,81,721,8.9,7,-1.9
"2672","Tim Tschida","TOR02",2,16,81,721,8.9,8,-0.9
"2673","Tim Tschida","WAS11",6,48,81,721,8.9,8,-0.9
"2674","Tim Welke","ANA01",5,42,193,1689,8.75,8.4,-0.35
"2675","Tim Welke","ARL02",7,46,193,1689,8.75,6.57,-2.18
"2676","Tim Welke","ATL02",7,69,193,1689,8.75,9.86,1.11
"2677","Tim Welke","BAL12",8,71,193,1689,8.75,8.88,0.130000000000001
"2678","Tim Welke","BOS07",6,59,193,1689,8.75,9.83,1.08
"2679","Tim Welke","CHI11",8,58,193,1689,8.75,7.25,-1.5
"2680","Tim Welke","CHI12",7,77,193,1689,8.75,11,2.25
"2681","Tim Welke","CIN09",10,130,193,1689,8.75,13,4.25
"2682","Tim Welke","CLE08",11,91,193,1689,8.75,8.27,-0.48
"2683","Tim Welke","DEN02",5,50,193,1689,8.75,10,1.25
"2684","Tim Welke","DET05",7,76,193,1689,8.75,10.86,2.11
"2685","Tim Welke","HOU03",10,63,193,1689,8.75,6.3,-2.45
"2686","Tim Welke","KAN06",12,119,193,1689,8.75,9.92,1.17
"2687","Tim Welke","LOS03",3,21,193,1689,8.75,7,-1.75
"2688","Tim Welke","MIA01",2,2,193,1689,8.75,1,-7.75
"2689","Tim Welke","MIA02",2,13,193,1689,8.75,6.5,-2.25
"2690","Tim Welke","MIL06",8,81,193,1689,8.75,10.12,1.37
"2691","Tim Welke","MIN04",3,41,193,1689,8.75,13.67,4.92
"2692","Tim Welke","NYC20",7,54,193,1689,8.75,7.71,-1.04
"2693","Tim Welke","NYC21",7,76,193,1689,8.75,10.86,2.11
"2694","Tim Welke","OAK01",3,18,193,1689,8.75,6,-2.75
"2695","Tim Welke","PHI13",8,67,193,1689,8.75,8.38,-0.369999999999999
"2696","Tim Welke","PHO01",4,41,193,1689,8.75,10.25,1.5
"2697","Tim Welke","PIT08",7,45,193,1689,8.75,6.43,-2.32
"2698","Tim Welke","SAN02",3,19,193,1689,8.75,6.33,-2.42
"2699","Tim Welke","SEA03",2,28,193,1689,8.75,14,5.25
"2700","Tim Welke","SFO03",2,10,193,1689,8.75,5,-3.75
"2701","Tim Welke","STL10",8,74,193,1689,8.75,9.25,0.5
"2702","Tim Welke","STP01",7,46,193,1689,8.75,6.57,-2.18
"2703","Tim Welke","SYD01",1,4,193,1689,8.75,4,-4.75
"2704","Tim Welke","TOR02",6,53,193,1689,8.75,8.83,0.0800000000000001
"2705","Tim Welke","WAS11",7,45,193,1689,8.75,6.43,-2.32
"2706","Toby Basner","ANA01",1,16,54,477,8.83,16,7.17
"2707","Toby Basner","ARL02",1,4,54,477,8.83,4,-4.83
"2708","Toby Basner","ATL02",2,8,54,477,8.83,4,-4.83
"2709","Toby Basner","BAL12",3,40,54,477,8.83,13.33,4.5
"2710","Toby Basner","BOS07",1,18,54,477,8.83,18,9.17
"2711","Toby Basner","CHI11",5,34,54,477,8.83,6.8,-2.03
"2712","Toby Basner","CHI12",1,5,54,477,8.83,5,-3.83
"2713","Toby Basner","CIN09",3,18,54,477,8.83,6,-2.83
"2714","Toby Basner","CLE08",2,14,54,477,8.83,7,-1.83
"2715","Toby Basner","DEN02",2,33,54,477,8.83,16.5,7.67
"2716","Toby Basner","HOU03",3,27,54,477,8.83,9,0.17
"2717","Toby Basner","LOS03",1,9,54,477,8.83,9,0.17
"2718","Toby Basner","MIA02",3,27,54,477,8.83,9,0.17
"2719","Toby Basner","MIL06",3,31,54,477,8.83,10.33,1.5
"2720","Toby Basner","MIN04",1,6,54,477,8.83,6,-2.83
"2721","Toby Basner","NYC20",1,1,54,477,8.83,1,-7.83
"2722","Toby Basner","NYC21",1,7,54,477,8.83,7,-1.83
"2723","Toby Basner","OAK01",1,11,54,477,8.83,11,2.17
"2724","Toby Basner","PHI13",3,25,54,477,8.83,8.33,-0.5
"2725","Toby Basner","PIT08",3,31,54,477,8.83,10.33,1.5
"2726","Toby Basner","SEA03",2,23,54,477,8.83,11.5,2.67
"2727","Toby Basner","STL10",2,17,54,477,8.83,8.5,-0.33
"2728","Toby Basner","STP01",2,19,54,477,8.83,9.5,0.67
"2729","Toby Basner","TOR02",5,43,54,477,8.83,8.6,-0.23
"2730","Toby Basner","WAS11",2,10,54,477,8.83,5,-3.83
"2731","Todd Tichenor","ANA01",7,61,187,1614,8.63,8.71,0.0800000000000001
"2732","Todd Tichenor","ARL02",7,80,187,1614,8.63,11.43,2.8
"2733","Todd Tichenor","ATL02",4,34,187,1614,8.63,8.5,-0.130000000000001
"2734","Todd Tichenor","BAL12",5,38,187,1614,8.63,7.6,-1.03
"2735","Todd Tichenor","BOS07",9,78,187,1614,8.63,8.67,0.0399999999999991
"2736","Todd Tichenor","CHI11",9,86,187,1614,8.63,9.56,0.93
"2737","Todd Tichenor","CHI12",3,31,187,1614,8.63,10.33,1.7
"2738","Todd Tichenor","CIN09",4,22,187,1614,8.63,5.5,-3.13
"2739","Todd Tichenor","CLE08",6,43,187,1614,8.63,7.17,-1.46
"2740","Todd Tichenor","DEN02",7,77,187,1614,8.63,11,2.37
"2741","Todd Tichenor","DET05",3,30,187,1614,8.63,10,1.37
"2742","Todd Tichenor","HOU03",5,35,187,1614,8.63,7,-1.63
"2743","Todd Tichenor","KAN06",6,61,187,1614,8.63,10.17,1.54
"2744","Todd Tichenor","LOS03",8,53,187,1614,8.63,6.62,-2.01
"2745","Todd Tichenor","MIA01",1,6,187,1614,8.63,6,-2.63
"2746","Todd Tichenor","MIA02",5,26,187,1614,8.63,5.2,-3.43
"2747","Todd Tichenor","MIL06",7,43,187,1614,8.63,6.14,-2.49
"2748","Todd Tichenor","MIN04",7,72,187,1614,8.63,10.29,1.66
"2749","Todd Tichenor","NYC20",11,86,187,1614,8.63,7.82,-0.81
"2750","Todd Tichenor","NYC21",6,53,187,1614,8.63,8.83,0.199999999999999
"2751","Todd Tichenor","OAK01",8,53,187,1614,8.63,6.62,-2.01
"2752","Todd Tichenor","PHI13",9,94,187,1614,8.63,10.44,1.81
"2753","Todd Tichenor","PHO01",7,81,187,1614,8.63,11.57,2.94
"2754","Todd Tichenor","PIT08",4,27,187,1614,8.63,6.75,-1.88
"2755","Todd Tichenor","SAN02",8,61,187,1614,8.63,7.62,-1.01
"2756","Todd Tichenor","SEA03",6,46,187,1614,8.63,7.67,-0.960000000000001
"2757","Todd Tichenor","SFO03",2,22,187,1614,8.63,11,2.37
"2758","Todd Tichenor","STL10",8,88,187,1614,8.63,11,2.37
"2759","Todd Tichenor","STP01",8,65,187,1614,8.63,8.12,-0.510000000000002
"2760","Todd Tichenor","TOR02",3,20,187,1614,8.63,6.67,-1.96
"2761","Todd Tichenor","WAS11",4,42,187,1614,8.63,10.5,1.87
"2762","Tom Hallion","ANA01",5,27,189,1706,9.03,5.4,-3.63
"2763","Tom Hallion","ARL02",6,49,189,1706,9.03,8.17,-0.859999999999999
"2764","Tom Hallion","ATL02",7,34,189,1706,9.03,4.86,-4.17
"2765","Tom Hallion","BAL12",9,79,189,1706,9.03,8.78,-0.25
"2766","Tom Hallion","BOS07",4,38,189,1706,9.03,9.5,0.470000000000001
"2767","Tom Hallion","CHI11",7,64,189,1706,9.03,9.14,0.110000000000001
"2768","Tom Hallion","CHI12",5,32,189,1706,9.03,6.4,-2.63
"2769","Tom Hallion","CIN09",7,66,189,1706,9.03,9.43,0.4
"2770","Tom Hallion","CLE08",4,60,189,1706,9.03,15,5.97
"2771","Tom Hallion","DEN02",5,48,189,1706,9.03,9.6,0.57
"2772","Tom Hallion","DET05",6,60,189,1706,9.03,10,0.970000000000001
"2773","Tom Hallion","HOU03",6,67,189,1706,9.03,11.17,2.14
"2774","Tom Hallion","KAN06",8,81,189,1706,9.03,10.12,1.09
"2775","Tom Hallion","LOS03",4,30,189,1706,9.03,7.5,-1.53
"2776","Tom Hallion","MIA01",1,21,189,1706,9.03,21,11.97
"2777","Tom Hallion","MIA02",5,55,189,1706,9.03,11,1.97
"2778","Tom Hallion","MIL06",6,54,189,1706,9.03,9,-0.0299999999999994
"2779","Tom Hallion","MIN04",11,136,189,1706,9.03,12.36,3.33
"2780","Tom Hallion","NYC20",5,29,189,1706,9.03,5.8,-3.23
"2781","Tom Hallion","NYC21",7,61,189,1706,9.03,8.71,-0.319999999999999
"2782","Tom Hallion","OAK01",8,46,189,1706,9.03,5.75,-3.28
"2783","Tom Hallion","PHI13",7,82,189,1706,9.03,11.71,2.68
"2784","Tom Hallion","PHO01",3,32,189,1706,9.03,10.67,1.64
"2785","Tom Hallion","PIT08",6,38,189,1706,9.03,6.33,-2.7
"2786","Tom Hallion","SAN02",7,54,189,1706,9.03,7.71,-1.32
"2787","Tom Hallion","SEA03",10,73,189,1706,9.03,7.3,-1.73
"2788","Tom Hallion","SFO03",7,65,189,1706,9.03,9.29,0.26
"2789","Tom Hallion","STL10",2,24,189,1706,9.03,12,2.97
"2790","Tom Hallion","STP01",5,40,189,1706,9.03,8,-1.03
"2791","Tom Hallion","TOK01",1,4,189,1706,9.03,4,-5.03
"2792","Tom Hallion","TOR02",9,88,189,1706,9.03,9.78,0.75
"2793","Tom Hallion","WAS11",6,69,189,1706,9.03,11.5,2.47
"2794","Tom Woodring","ARL02",1,18,36,315,8.75,18,9.25
"2795","Tom Woodring","BAL12",3,25,36,315,8.75,8.33,-0.42
"2796","Tom Woodring","BOS07",2,13,36,315,8.75,6.5,-2.25
"2797","Tom Woodring","CHI11",1,12,36,315,8.75,12,3.25
"2798","Tom Woodring","CHI12",2,16,36,315,8.75,8,-0.75
"2799","Tom Woodring","CIN09",1,9,36,315,8.75,9,0.25
"2800","Tom Woodring","CLE08",4,45,36,315,8.75,11.25,2.5
"2801","Tom Woodring","DET05",1,11,36,315,8.75,11,2.25
"2802","Tom Woodring","LOS03",1,4,36,315,8.75,4,-4.75
"2803","Tom Woodring","MIA02",2,8,36,315,8.75,4,-4.75
"2804","Tom Woodring","MIL06",2,24,36,315,8.75,12,3.25
"2805","Tom Woodring","MIN04",1,9,36,315,8.75,9,0.25
"2806","Tom Woodring","NYC20",2,7,36,315,8.75,3.5,-5.25
"2807","Tom Woodring","NYC21",4,29,36,315,8.75,7.25,-1.5
"2808","Tom Woodring","PHI13",2,22,36,315,8.75,11,2.25
"2809","Tom Woodring","PHO01",2,16,36,315,8.75,8,-0.75
"2810","Tom Woodring","PIT08",1,10,36,315,8.75,10,1.25
"2811","Tom Woodring","STP01",1,7,36,315,8.75,7,-1.75
"2812","Tom Woodring","TOR02",1,16,36,315,8.75,16,7.25
"2813","Tom Woodring","WAS11",2,14,36,315,8.75,7,-1.75
"2814","Tony Randazzo","ANA01",11,81,182,1554,8.54,7.36,-1.18
"2815","Tony Randazzo","ARL02",3,32,182,1554,8.54,10.67,2.13
"2816","Tony Randazzo","ATL02",4,22,182,1554,8.54,5.5,-3.04
"2817","Tony Randazzo","BAL12",5,53,182,1554,8.54,10.6,2.06
"2818","Tony Randazzo","BOS07",6,68,182,1554,8.54,11.33,2.79
"2819","Tony Randazzo","CHI11",10,122,182,1554,8.54,12.2,3.66
"2820","Tony Randazzo","CHI12",3,23,182,1554,8.54,7.67,-0.869999999999999
"2821","Tony Randazzo","CIN09",4,42,182,1554,8.54,10.5,1.96
"2822","Tony Randazzo","CLE08",4,26,182,1554,8.54,6.5,-2.04
"2823","Tony Randazzo","DEN02",3,33,182,1554,8.54,11,2.46
"2824","Tony Randazzo","DET05",10,82,182,1554,8.54,8.2,-0.34
"2825","Tony Randazzo","HOU03",5,65,182,1554,8.54,13,4.46
"2826","Tony Randazzo","KAN06",3,17,182,1554,8.54,5.67,-2.87
"2827","Tony Randazzo","LOS03",9,70,182,1554,8.54,7.78,-0.759999999999999
"2828","Tony Randazzo","MIA01",1,7,182,1554,8.54,7,-1.54
"2829","Tony Randazzo","MIA02",2,17,182,1554,8.54,8.5,-0.0399999999999991
"2830","Tony Randazzo","MIL06",7,69,182,1554,8.54,9.86,1.32
"2831","Tony Randazzo","MIN04",5,35,182,1554,8.54,7,-1.54
"2832","Tony Randazzo","NYC20",7,48,182,1554,8.54,6.86,-1.68
"2833","Tony Randazzo","NYC21",4,33,182,1554,8.54,8.25,-0.289999999999999
"2834","Tony Randazzo","OAK01",4,45,182,1554,8.54,11.25,2.71
"2835","Tony Randazzo","PHI13",4,23,182,1554,8.54,5.75,-2.79
"2836","Tony Randazzo","PHO01",10,81,182,1554,8.54,8.1,-0.44
"2837","Tony Randazzo","PIT08",6,44,182,1554,8.54,7.33,-1.21
"2838","Tony Randazzo","SAN02",7,48,182,1554,8.54,6.86,-1.68
"2839","Tony Randazzo","SEA03",8,65,182,1554,8.54,8.12,-0.42
"2840","Tony Randazzo","SFO03",12,90,182,1554,8.54,7.5,-1.04
"2841","Tony Randazzo","STL10",7,55,182,1554,8.54,7.86,-0.679999999999999
"2842","Tony Randazzo","STP01",6,51,182,1554,8.54,8.5,-0.0399999999999991
"2843","Tony Randazzo","TOR02",8,75,182,1554,8.54,9.38,0.840000000000002
"2844","Tony Randazzo","WAS11",4,32,182,1554,8.54,8,-0.539999999999999
"2845","Tripp Gibson","ANA01",3,26,72,563,7.82,8.67,0.85
"2846","Tripp Gibson","ARL02",2,10,72,563,7.82,5,-2.82
"2847","Tripp Gibson","ATL02",3,27,72,563,7.82,9,1.18
"2848","Tripp Gibson","BAL12",2,27,72,563,7.82,13.5,5.68
"2849","Tripp Gibson","BOS07",2,17,72,563,7.82,8.5,0.68
"2850","Tripp Gibson","CHI11",5,39,72,563,7.82,7.8,-0.0200000000000005
"2851","Tripp Gibson","CHI12",3,20,72,563,7.82,6.67,-1.15
"2852","Tripp Gibson","CIN09",2,4,72,563,7.82,2,-5.82
"2853","Tripp Gibson","CLE08",2,13,72,563,7.82,6.5,-1.32
"2854","Tripp Gibson","DEN02",1,7,72,563,7.82,7,-0.82
"2855","Tripp Gibson","DET05",3,26,72,563,7.82,8.67,0.85
"2856","Tripp Gibson","HOU03",1,7,72,563,7.82,7,-0.82
"2857","Tripp Gibson","KAN06",4,25,72,563,7.82,6.25,-1.57
"2858","Tripp Gibson","MIA02",1,7,72,563,7.82,7,-0.82
"2859","Tripp Gibson","MIL06",2,22,72,563,7.82,11,3.18
"2860","Tripp Gibson","MIN04",2,22,72,563,7.82,11,3.18
"2861","Tripp Gibson","NYC20",2,18,72,563,7.82,9,1.18
"2862","Tripp Gibson","NYC21",2,16,72,563,7.82,8,0.18
"2863","Tripp Gibson","OAK01",1,6,72,563,7.82,6,-1.82
"2864","Tripp Gibson","PHI13",2,23,72,563,7.82,11.5,3.68
"2865","Tripp Gibson","PHO01",3,22,72,563,7.82,7.33,-0.49
"2866","Tripp Gibson","PIT08",1,5,72,563,7.82,5,-2.82
"2867","Tripp Gibson","SAN02",7,37,72,563,7.82,5.29,-2.53
"2868","Tripp Gibson","SEA03",3,26,72,563,7.82,8.67,0.85
"2869","Tripp Gibson","SFO03",3,20,72,563,7.82,6.67,-1.15
"2870","Tripp Gibson","STL10",2,18,72,563,7.82,9,1.18
"2871","Tripp Gibson","STP01",2,11,72,563,7.82,5.5,-2.32
"2872","Tripp Gibson","TOR02",4,48,72,563,7.82,12,4.18
"2873","Tripp Gibson","WAS11",2,14,72,563,7.82,7,-0.82
"2874","Vic Carapazza","ANA01",6,39,171,1314,7.68,6.5,-1.18
"2875","Vic Carapazza","ARL02",5,36,171,1314,7.68,7.2,-0.48
"2876","Vic Carapazza","ATL02",3,24,171,1314,7.68,8,0.32
"2877","Vic Carapazza","BAL12",6,48,171,1314,7.68,8,0.32
"2878","Vic Carapazza","BOS07",4,48,171,1314,7.68,12,4.32
"2879","Vic Carapazza","CHI11",6,51,171,1314,7.68,8.5,0.82
"2880","Vic Carapazza","CHI12",5,37,171,1314,7.68,7.4,-0.279999999999999
"2881","Vic Carapazza","CIN09",6,56,171,1314,7.68,9.33,1.65
"2882","Vic Carapazza","CLE08",7,51,171,1314,7.68,7.29,-0.39
"2883","Vic Carapazza","DEN02",6,56,171,1314,7.68,9.33,1.65
"2884","Vic Carapazza","DET05",4,49,171,1314,7.68,12.25,4.57
"2885","Vic Carapazza","HOU03",7,32,171,1314,7.68,4.57,-3.11
"2886","Vic Carapazza","KAN06",6,30,171,1314,7.68,5,-2.68
"2887","Vic Carapazza","LOS03",6,33,171,1314,7.68,5.5,-2.18
"2888","Vic Carapazza","MIA01",4,42,171,1314,7.68,10.5,2.82
"2889","Vic Carapazza","MIA02",5,22,171,1314,7.68,4.4,-3.28
"2890","Vic Carapazza","MIL06",8,67,171,1314,7.68,8.38,0.700000000000001
"2891","Vic Carapazza","MIN04",3,36,171,1314,7.68,12,4.32
"2892","Vic Carapazza","NYC20",5,36,171,1314,7.68,7.2,-0.48
"2893","Vic Carapazza","NYC21",6,42,171,1314,7.68,7,-0.68
"2894","Vic Carapazza","OAK01",4,37,171,1314,7.68,9.25,1.57
"2895","Vic Carapazza","PHI13",7,54,171,1314,7.68,7.71,0.0300000000000002
"2896","Vic Carapazza","PHO01",8,63,171,1314,7.68,7.88,0.2
"2897","Vic Carapazza","PIT08",6,60,171,1314,7.68,10,2.32
"2898","Vic Carapazza","SAN02",7,26,171,1314,7.68,3.71,-3.97
"2899","Vic Carapazza","SEA03",4,23,171,1314,7.68,5.75,-1.93
"2900","Vic Carapazza","SFO03",4,36,171,1314,7.68,9,1.32
"2901","Vic Carapazza","STL10",5,44,171,1314,7.68,8.8,1.12
"2902","Vic Carapazza","STP01",9,55,171,1314,7.68,6.11,-1.57
"2903","Vic Carapazza","TOR02",2,23,171,1314,7.68,11.5,3.82
"2904","Vic Carapazza","WAS11",7,58,171,1314,7.68,8.29,0.609999999999999
"2905","Wally Bell","ANA01",6,35,136,1120,8.24,5.83,-2.41
"2906","Wally Bell","ARL02",10,82,136,1120,8.24,8.2,-0.0400000000000009
"2907","Wally Bell","ATL02",4,20,136,1120,8.24,5,-3.24
"2908","Wally Bell","BAL12",3,35,136,1120,8.24,11.67,3.43
"2909","Wally Bell","BOS07",6,48,136,1120,8.24,8,-0.24
"2910","Wally Bell","CHI11",5,39,136,1120,8.24,7.8,-0.44
"2911","Wally Bell","CHI12",3,19,136,1120,8.24,6.33,-1.91
"2912","Wally Bell","CIN09",3,15,136,1120,8.24,5,-3.24
"2913","Wally Bell","CLE08",5,43,136,1120,8.24,8.6,0.359999999999999
"2914","Wally Bell","DEN02",4,60,136,1120,8.24,15,6.76
"2915","Wally Bell","DET05",2,20,136,1120,8.24,10,1.76
"2916","Wally Bell","HOU03",2,18,136,1120,8.24,9,0.76
"2917","Wally Bell","KAN06",5,42,136,1120,8.24,8.4,0.16
"2918","Wally Bell","LOS03",4,26,136,1120,8.24,6.5,-1.74
"2919","Wally Bell","MIA01",5,42,136,1120,8.24,8.4,0.16
"2920","Wally Bell","MIA02",2,27,136,1120,8.24,13.5,5.26
"2921","Wally Bell","MIL06",4,42,136,1120,8.24,10.5,2.26
"2922","Wally Bell","MIN04",2,15,136,1120,8.24,7.5,-0.74
"2923","Wally Bell","NYC20",2,17,136,1120,8.24,8.5,0.26
"2924","Wally Bell","NYC21",4,32,136,1120,8.24,8,-0.24
"2925","Wally Bell","OAK01",4,29,136,1120,8.24,7.25,-0.99
"2926","Wally Bell","PHI13",4,37,136,1120,8.24,9.25,1.01
"2927","Wally Bell","PHO01",3,20,136,1120,8.24,6.67,-1.57
"2928","Wally Bell","PIT08",9,79,136,1120,8.24,8.78,0.539999999999999
"2929","Wally Bell","SAN02",5,22,136,1120,8.24,4.4,-3.84
"2930","Wally Bell","SEA03",5,38,136,1120,8.24,7.6,-0.640000000000001
"2931","Wally Bell","SFO03",5,49,136,1120,8.24,9.8,1.56
"2932","Wally Bell","STL10",4,22,136,1120,8.24,5.5,-2.74
"2933","Wally Bell","STP01",5,35,136,1120,8.24,7,-1.24
"2934","Wally Bell","TOR02",5,53,136,1120,8.24,10.6,2.36
"2935","Wally Bell","WAS11",6,59,136,1120,8.24,9.83,1.59
"2936","Will Little","ANA01",3,13,69,541,7.84,4.33,-3.51
"2937","Will Little","ARL02",1,14,69,541,7.84,14,6.16
"2938","Will Little","ATL02",2,7,69,541,7.84,3.5,-4.34
"2939","Will Little","BAL12",5,46,69,541,7.84,9.2,1.36
"2940","Will Little","BOS07",1,13,69,541,7.84,13,5.16
"2941","Will Little","CHI11",1,10,69,541,7.84,10,2.16
"2942","Will Little","CHI12",1,3,69,541,7.84,3,-4.84
"2943","Will Little","CIN09",4,28,69,541,7.84,7,-0.84
"2944","Will Little","DEN02",3,33,69,541,7.84,11,3.16
"2945","Will Little","DET05",3,29,69,541,7.84,9.67,1.83
"2946","Will Little","HOU03",1,10,69,541,7.84,10,2.16
"2947","Will Little","KAN06",2,25,69,541,7.84,12.5,4.66
"2948","Will Little","LOS03",2,16,69,541,7.84,8,0.16
"2949","Will Little","MIA02",3,38,69,541,7.84,12.67,4.83
"2950","Will Little","MIL06",2,21,69,541,7.84,10.5,2.66
"2951","Will Little","MIN04",2,13,69,541,7.84,6.5,-1.34
"2952","Will Little","NYC20",5,27,69,541,7.84,5.4,-2.44
"2953","Will Little","NYC21",2,14,69,541,7.84,7,-0.84
"2954","Will Little","OAK01",1,3,69,541,7.84,3,-4.84
"2955","Will Little","PHI13",2,16,69,541,7.84,8,0.16
"2956","Will Little","PHO01",4,39,69,541,7.84,9.75,1.91
"2957","Will Little","SAN02",1,11,69,541,7.84,11,3.16
"2958","Will Little","SEA03",2,11,69,541,7.84,5.5,-2.34
"2959","Will Little","SFO03",1,6,69,541,7.84,6,-1.84
"2960","Will Little","STL10",6,30,69,541,7.84,5,-2.84
"2961","Will Little","STP01",3,9,69,541,7.84,3,-4.84
"2962","Will Little","TOR02",4,31,69,541,7.84,7.75,-0.0899999999999999
"2963","Will Little","WAS11",2,25,69,541,7.84,12.5,4.66
